Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
GIS,2021-02,-2.843B,2.754B,2.966B,4.084B,0,0.97,0.96,21.18B,10.32B,1.554B,2021-02,1.759B,595.70M,-106.00M,-106.00M,3.506B,2.006B,9.767B,837.60M,3.392B,754.00M,162.00M,4.52B,716.30M,8.890B,32.65B,75.50M,6.612B,9.590B,23.46B,26.04B,13.87B,716.30M,3.392B,1.776B
GIS,2020-11,-2.868B,2.583B,2.998B,3.012B,0,1.12,1.11,21.17B,10.08B,1.721B,2020-11,1.712B,688.40M,-100.60M,-100.60M,3.530B,1.939B,10.95B,917.00M,3.399B,848.90M,189.40M,4.719B,804.10M,8.55B,32.31B,75.50M,6.408B,8.464B,23.46B,25.90B,14.99B,804.10M,3.399B,1.784B
GIS,2020-08,-2.909B,1.797B,2.774B,2.788B,0,1.04,1.03,21.16B,0,1.590B,2020-08,1.605B,638.90M,-111.10M,-111.10M,3.557B,1.924B,10.83B,854.20M,3.184B,775.90M,170.80M,4.364B,736.20M,8.445B,31.26B,75.50M,5.355B,7.613B,22.50B,25.91B,14.89B,736.20M,3.184B,1.633B
GIS,2020-05,-2.914B,1.678B,3.255B,2.712B,0,1.03,1.02,21.02B,0,1.768B,2020-05,1.426B,625.70M,-118.60M,-118.60M,3.946B,1.947B,11.21B,841.00M,4.462B,733.00M,139.60M,5.023B,927.10M,8.058B,30.81B,75.50M,5.121B,7.492B,22.46B,25.69B,14.97B,927.10M,3.388B,1.771B
GIS,2020-02,-2.584B,606.90M,2.777B,2.038B,0,0.75,0.74,21.06B,0,1.403B,2020-02,1.542B,454.10M,-109.80M,-109.80M,3.535B,2.027B,11.59B,656.60M,2.932B,571.30M,118.20M,4.180B,746.60M,7.575B,30.25B,75.50M,4.308B,6.697B,22.39B,25.94B,15.69B,746.60M,2.932B,1.731B
GIS,2019-11,-2.590B,560.20M,2.852B,2.882B,0,0.96,0.95,21.11B,0,1.569B,2019-11,1.720B,580.80M,-119.40M,-119.40M,3.588B,2.016B,10.95B,810.10M,3.063B,722.00M,155.50M,4.421B,759.00M,7.712B,30.45B,75.50M,4.479B,7.362B,22.43B,25.97B,15.07B,759.00M,3.063B,1.773B
GIS,2019-08,-2.601B,504.80M,2.613B,2.688B,0,0.86,0.85,21.14B,0,1.390B,2019-08,1.700B,520.60M,-118.70M,-118.70M,3.668B,1.992B,11.62B,670.60M,2.787B,573.90M,67.20M,4.002B,718.90M,7.383B,30.31B,75.50M,4.261B,6.903B,22.62B,26.05B,15.71B,718.90M,2.787B,1.710B
GIS,2019-05,-2.625B,450.00M,2.700B,2.865B,0,0.95,0.94,21.16B,0,1.461B,2019-05,1.559B,570.20M,-124.80M,-124.80M,3.787B,2.031B,11.62B,718.10M,3.846B,615.90M,54.70M,4.162B,743.20M,7.054B,30.11B,75.50M,4.186B,7.087B,22.74B,25.92B,15.66B,743.20M,2.924B,1.972B
GIS,2019-02,-2.360B,547.10M,2.755B,3.378B,0,0.74,0.74,21.22B,0,1.443B,2019-02,1.544B,446.80M,-130.80M,-130.80M,3.823B,2.047B,11.64B,746.40M,2.750B,541.90M,95.80M,4.198B,696.60M,6.930B,30.29B,75.50M,4.170B,7.517B,23.04B,26.12B,15.52B,696.60M,2.750B,1.704B
GIS,2018-11,-2.419B,532.70M,2.902B,3.047B,0,0.57,0.57,21.22B,0,1.510B,2018-11,1.639B,343.40M,-132.70M,-132.70M,3.897B,2.037B,12.21B,756.40M,2.824B,435.30M,106.60M,4.411B,753.30M,6.652B,30.38B,75.50M,4.234B,7.298B,23.40B,26.15B,16.11B,753.30M,2.824B,1.717B
GIS,2018-08,-2.499B,432.90M,2.751B,2.949B,0,0.66,0.65,21.45B,10.00B,1.343B,2018-08,1.686B,392.30M,-133.50M,-133.50M,3.955B,2.029B,12.67B,600.10M,2.724B,488.90M,110.70M,4.094B,742.70M,6.225B,30.55B,75.50M,4.186B,7.188B,23.98B,26.37B,16.79B,742.70M,2.724B,1.709B
GIS,2018-05,-2.429B,399.00M,2.471B,3.150B,0,0.59,0.59,21.51B,9.527B,1.420B,2018-05,1.642B,354.40M,-137.10M,-137.10M,4.047B,2.004B,12.67B,687.40M,3.821B,423.90M,86.40M,3.890B,732.20M,6.141B,30.62B,75.50M,4.124B,7.342B,24.13B,26.50B,16.79B,732.20M,2.867B,1.899B
GIS,2018-02,-2.552B,953.10M,2.626B,2.461B,0,1.64,1.62,13.47B,9.504B,1.256B,2018-02,1.452B,941.40M,-89.30M,-89.30M,3.626B,1.234B,7.164B,577.00M,2.506B,503.40M,-432.50M,3.882B,679.50M,4.966B,22.24B,75.50M,4.277B,6.210B,16.91B,17.96B,10.70B,679.50M,2.506B,1.496B
GIS,2017-11,-2.244B,962.10M,2.752B,1.498B,0,0.75,0.74,13.41B,0,1.446B,2017-11,1.516B,430.50M,-74.90M,-74.90M,3.631B,1.791B,8.228B,710.60M,2.467B,654.90M,234.90M,4.199B,735.60M,4.231B,22.19B,75.50M,4.334B,5.350B,17.60B,17.86B,12.25B,735.60M,2.467B,1.510B
GIS,2017-08,-2.232B,820.80M,2.456B,2.265B,0,0.7,0.69,13.43B,0,1.313B,2017-08,1.595B,404.70M,-72.40M,-72.40M,3.648B,1.761B,7.823B,610.50M,2.173B,553.40M,168.50M,3.769B,702.80M,3.904B,22.21B,75.50M,4.338B,5.890B,17.93B,17.87B,12.04B,702.80M,2.173B,1.546B
GIS,2017-05,-2.244B,766.10M,2.483B,1.839B,0,0.7,0.69,13.28B,0,1.324B,2017-05,1.484B,408.90M,-69.30M,-69.30M,3.688B,1.719B,7.643B,542.80M,3.110B,539.90M,144.20M,3.807B,780.90M,4.328B,21.81B,75.50M,4.061B,5.331B,17.13B,17.75B,11.80B,780.90M,2.217B,1.629B
GIS,2017-02,-2.350B,899.10M,2.486B,2.547B,0,0.62,0.61,13.21B,0,1.308B,2017-02,1.461B,357.80M,-76.40M,-76.40M,3.575B,1.548B,7.176B,620.10M,1.855B,466.10M,107.00M,3.793B,687.60M,4.063B,21.67B,75.50M,4.128B,5.744B,17.27B,17.54B,11.52B,687.60M,1.855B,1.428B
