Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CTAS,2021-02,-12.97M,553.61M,967.54M,293.70M,0,2.44,2.37,3.314B,1.487B,809.52M,2021-02,1.311B,258.38M,-24.46M,-24.46M,1.487B,389.55M,2.410B,326.47M,752.02M,302.00M,43.62M,1.777B,483.05M,3.817B,8.347B,1.403B,2.979B,1.270B,4.531B,5.369B,3.261B,483.05M,237.86M,987.42M
CTAS,2020-11,-97.41M,703.18M,937.16M,292.55M,0,2.69,2.62,3.321B,1.498B,819.88M,2020-11,1.307B,284.86M,-24.34M,-24.34M,1.498B,376.41M,2.408B,352.87M,1.065B,328.53M,43.68M,1.757B,467.01M,3.598B,8.455B,1.388B,3.103B,1.508B,4.857B,5.352B,3.348B,467.01M,274.02M,967.07M
CTAS,2020-08,-115.95M,421.54M,920.37M,293.22M,0,2.86,2.78,3.328B,1.538B,826.20M,2020-08,1.245B,300.00M,-24.49M,-24.49M,1.538B,385.15M,2.412B,349.71M,682.55M,325.22M,25.22M,1.747B,476.50M,3.605B,8.043B,1.345B,2.666B,1.093B,4.439B,5.377B,3.345B,476.50M,275.76M,866.41M
CTAS,2020-05,-153.38M,145.40M,911.76M,43.03M,0,1.38,1.35,3.322B,3.474B,707.82M,2020-05,1.179B,144.58M,-25.76M,-25.76M,1.563B,388.58M,2.662B,207.43M,579.90M,181.68M,37.09M,1.620B,500.39M,3.235B,7.670B,1.103B,2.310B,885.20M,4.435B,5.360B,3.549B,500.39M,258.09M,870.37M
CTAS,2020-02,-94.81M,234.44M,986.25M,243.84M,0,2.23,2.16,3.339B,1.600B,824.40M,2020-02,1.171B,234.52M,-25.60M,-25.60M,1.600B,423.68M,2.666B,314.65M,673.89M,289.06M,54.54M,1.811B,509.74M,3.324B,7.902B,1.092B,2.498B,1.067B,4.578B,5.404B,3.511B,509.74M,243.25M,966.34M
CTAS,2019-11,-36.84M,226.54M,991.36M,244.05M,0,2.35,2.27,3.323B,1.595B,852.39M,2019-11,1.166B,246.12M,-25.89M,-25.89M,1.595B,443.86M,2.669B,334.46M,928.85M,308.57M,62.13M,1.844B,517.93M,3.105B,7.887B,1.067B,2.490B,1.297B,4.782B,5.397B,3.485B,517.93M,254.61M,974.00M
CTAS,2019-08,-60.65M,102.13M,962.00M,381.79M,0,2.4,2.32,3.333B,1.585B,849.14M,2019-08,1.132B,250.81M,-27.16M,-27.16M,1.585B,436.76M,2.664B,306.15M,641.90M,278.99M,28.18M,1.811B,543.00M,3.051B,7.662B,1.036B,2.290B,1.123B,4.611B,5.372B,3.488B,543.00M,246.48M,917.54M
CTAS,2019-05,-39.15M,96.64M,970.16M,312.26M,0,2.13,2.06,3.337B,3.192B,823.56M,2019-05,1.119B,226.12M,-25.51M,-25.51M,1.431B,438.18M,2.538B,315.32M,536.17M,288.90M,62.73M,1.794B,508.24M,3.003B,7.437B,840.33M,2.236B,1.128B,4.434B,5.200B,3.306B,508.24M,226.02M,917.60M
CTAS,2019-02,0.412M,80.86M,927.18M,217.50M,0,1.91,1.85,3.356B,0,755.15M,2019-02,1.113B,203.33M,-26.70M,-26.70M,1.424B,439.01M,2.537B,279.05M,640.04M,251.56M,50.63M,1.682B,476.10M,3.179B,7.434B,826.18M,2.224B,994.35M,4.254B,5.210B,3.260B,476.10M,214.57M,920.59M
CTAS,2018-11,3.865M,88.48M,943.11M,173.50M,0,2.25,2.18,3.367B,0,775.16M,2018-11,1.080B,243.01M,-24.49M,-24.49M,1.411B,435.46M,2.536B,283.49M,823.54M,320.52M,77.53M,1.718B,491.67M,3.027B,7.405B,804.23M,2.216B,1.115B,4.378B,5.189B,3.263B,491.67M,211.90M,940.66M
CTAS,2018-08,9.861M,118.36M,923.26M,187.50M,0,1.96,1.89,3.386B,3.046B,774.71M,2018-08,1.028B,212.52M,-23.81M,-23.81M,1.395B,424.34M,2.536B,270.08M,594.79M,241.42M,28.87M,1.698B,504.63M,3.346B,7.287B,796.99M,2.104B,679.09M,3.941B,5.183B,3.262B,504.63M,214.01M,845.07M
CTAS,2018-05,16.34M,138.72M,917.21M,300.00M,0,1.71,1.66,3.431B,2.840B,752.34M,2018-05,982.61M,186.17M,-24.46M,-24.46M,1.383B,352.58M,2.535B,280.53M,522.40M,241.04M,51.74M,1.670B,471.81M,3.017B,6.958B,618.46M,1.978B,775.86M,3.942B,4.980B,3.166B,471.81M,223.22M,824.22M
CTAS,2018-02,22.52M,186.26M,888.68M,307.45M,0,2.79,2.71,3.377B,2.412B,700.46M,2018-02,957.26M,302.10M,-25.52M,-25.52M,1.368B,376.66M,2.535B,209.84M,585.01M,174.51M,-121.28M,1.589B,490.62M,2.894B,6.929B,611.48M,1.980B,917.57M,4.035B,4.949B,3.117B,490.62M,172.18M,800.87M
CTAS,2017-11,20.44M,258.73M,890.07M,362.90M,0,1.26,1.23,3.377B,0,716.37M,2017-11,947.40M,137.11M,-28.84M,-28.84M,1.353B,539.04M,2.534B,248.28M,740.94M,206.37M,68.64M,1.606B,468.08M,2.553B,6.979B,600.56M,2.043B,1.154B,4.426B,4.935B,3.271B,468.08M,162.98M,799.26M
CTAS,2017-08,32.00M,213.04M,872.15M,399.35M,0,2.02,1.96,3.392B,0,739.35M,2017-08,937.45M,217.21M,-30.02M,-30.02M,1.341B,521.77M,2.534B,253.07M,618.09M,219.08M,57.97M,1.612B,486.28M,2.566B,6.852B,586.36M,1.925B,1.045B,4.286B,4.927B,3.241B,486.28M,215.12M,731.58M
CTAS,2017-05,-3.029M,191.48M,851.56M,66.00M,0,0.78,0.76,3.404B,0,678.73M,2017-05,913.92M,84.24M,-45.26M,-45.26M,1.324B,469.33M,2.771B,241.05M,496.76M,132.05M,49.87M,1.530B,437.67M,2.303B,6.844B,485.07M,1.954B,1.131B,4.541B,4.890B,3.410B,437.67M,185.11M,780.33M
CTAS,2017-02,-11.94M,147.24M,695.44M,163.80M,0,1.1,1.07,1.387B,0,559.92M,2017-02,811.91M,118.00M,-13.68M,-13.68M,1.090B,267.06M,745.19M,201.34M,449.26M,178.31M,61.35M,1.255B,358.59M,2.178B,4.271B,476.37M,1.630B,943.97M,2.093B,2.641B,1.149B,358.59M,127.94M,619.42M
CTAS,2016-11,-17.29M,143.57M,705.86M,250.00M,0,1.32,1.29,1.387B,0,565.22M,2016-11,806.94M,140.38M,-13.24M,-13.24M,1.067B,265.09M,1.045B,203.80M,596.90M,187.22M,65.27M,1.271B,361.42M,2.026B,4.215B,468.39M,1.601B,748.76M,2.189B,2.614B,1.440B,361.42M,127.82M,608.68M
CTAS,2016-08,-36.41M,163.77M,690.22M,0,0,1.29,1.26,1.383B,0,576.43M,2016-08,804.28M,138.09M,-14.11M,-14.11M,1.033B,255.38M,1.045B,206.72M,482.37M,189.83M,53.62M,1.267B,369.70M,1.987B,4.167B,463.38M,1.595B,710.86M,2.180B,2.572B,1.469B,369.70M,168.48M,586.37M
CTAS,2016-05,-24.87M,209.76M,636.53M,0,0,1.21,1.2,1.354B,0,525.19M,2016-05,787.65M,130.90M,-15.44M,-15.44M,993.69M,259.48M,1.044B,190.13M,378.62M,174.69M,65.01M,1.162B,335.06M,1.843B,4.099B,409.68M,1.591B,815.56M,2.256B,2.508B,1.441B,335.06M,116.70M,548.20M
CTAS,2016-02,-33.67M,386.82M,691.48M,250.00M,181.87M,1.07,1.05,1.371B,2.194B,524.61M,2016-02,794.60M,117.34M,-15.83M,-15.83M,964.68M,240.71M,1.05B,192.95M,523.81M,177.12M,59.84M,1.216B,331.66M,1.950B,4.231B,399.93M,1.759B,858.80M,2.281B,2.472B,1.422B,331.66M,204.37M,550.75M
CTAS,2015-11,-17.68M,672.61M,691.68M,250.00M,106.79M,3.11,3.06,1.344B,2.144B,527.40M,2015-11,794.01M,345.10M,-16.06M,-16.06M,916.54M,227.46M,1.05B,200.35M,815.10M,184.29M,68.84M,1.219B,327.05M,1.925B,4.451B,394.73M,2.043B,1.131B,2.526B,2.408B,1.395B,327.05M,371.38M,549.19M
CTAS,2015-08,-20.00M,200.21M,674.75M,250.00M,98.31M,0.89,0.88,1.348B,0,524.14M,2015-08,777.17M,100.18M,-16.29M,-16.29M,896.79M,148.79M,1.05B,185.51M,474.44M,169.21M,63.02M,1.199B,338.64M,1.849B,4.123B,387.31M,1.734B,959.33M,2.274B,2.389B,1.315B,338.64M,179.60M,531.13M
CTAS,2015-05,-8.471M,433.15M,577.13M,0.503M,87.84M,0.91,0.9,1.238B,0,458.25M,2015-05,760.22M,105.22M,-16.22M,-16.22M,871.42M,339.33M,1.30B,164.95M,350.64M,148.73M,56.11M,1.035B,293.30M,1.932B,4.192B,329.25M,1.736B,508.67M,2.260B,2.457B,1.751B,293.30M,115.67M,497.07M
CTAS,2015-02,-4.263M,403.19M,633.54M,0.633M,88.84M,0.81,0.8,1.239B,0,475.31M,2015-02,758.71M,94.88M,-16.16M,-16.16M,853.39M,232.23M,1.30B,173.62M,393.82M,157.46M,57.13M,1.109B,301.69M,2.048B,4.266B,320.25M,1.710B,579.23M,2.219B,2.556B,1.639B,301.69M,111.95M,504.61M
CTAS,2014-11,17.51M,826.72M,641.96M,0.714M,86.40M,1.02,1,1.231B,0,481.42M,2014-11,764.19M,120.41M,-15.91M,-15.91M,845.13M,233.60M,1.30B,181.58M,691.95M,165.67M,61.97M,1.123B,299.84M,2.203B,4.698B,309.92M,2.146B,851.76M,2.494B,2.552B,1.642B,299.84M,189.09M,510.15M
